msl,sst,u10,v10,ws,t2m,rh,tp
101039.10958333332,28.27259166666669,1.03760402,0.8960622183333333,1.9398035663530993,26.803985583333333,73.88753774999999,0.10395049956
100965.89083333332,28.272828333333354,0.1944363837916667,-0.21473948116666666,1.141201894145055,25.138508916666666,83.93715341666667,0.00143051146
101071.94791666667,28.27306666666669,0.5586751546666667,0.17072804374999997,1.734704673272315,26.27941875,74.86358391666667,0.1039504991
101039.70291666668,28.27330000000002,0.8084119208333332,-2.0102195783333334,2.62252405218047,25.128417916666667,84.04039358333334,0.0
101117.80208333333,28.27353333333335,0.7170906058333334,0.7126223141666667,2.1361534046890327,26.743072583333333,72.33074641666667,0.0
101031.52625,28.273777500000026,0.5330988545,-0.9713236525000001,1.7393881210460724,25.533274333333335,78.99588608333333,0.0
101096.51041666667,28.274009166666676,0.5566190249999999,0.7792625325000001,2.0328587786813963,27.870961499999996,66.93453958333333,0.0019073486599999999
101090.51041666667,28.27424750000002,0.9144846591666665,-1.1065317785,2.043453597351627,26.306661166666668,79.3646625,0.008583069
101065.36958333333,28.274484166666685,-0.319602975,0.7532386875,2.7489647939754533,27.904541,64.585531,0.0
101110.89041666668,28.274720000000027,0.4396425766666667,-0.10519916916666668,1.5994238823054774,26.112101416666665,81.49983358333334,0.0
101141.64083333332,28.274960833333356,-0.33521270000000003,0.14958699208333334,2.31109577303313,28.110870583333334,65.70539649999999,0.0
101055.8175,28.27519333333335,1.3821245641666666,-1.6292635391666668,2.863663713734415,26.11394258333333,83.79940291666666,0.0
101068.40625,28.275429166666694,-0.7071571083333333,0.7971890841666668,3.1303804059987743,27.708913,53.59760333333333,0.0
100937.02625,28.275671666666685,1.0051307691666667,-1.1769320291666667,2.538999522231643,25.599477166666663,78.64674516666666,0.0
100980.18208333333,28.27590083333335,-0.32490158383333334,0.9040730783333334,2.982231139642966,27.388397333333334,54.06131258333334,0.0
100947.39083333332,28.276143333333366,0.5929908941666667,-1.2293942741666666,2.4429616899830537,25.323598,77.33571616666667,0.0
101078.01083333332,28.27637833333336,-0.35265224,2.2376454675,3.157831903285466,26.97610475,62.48088758333333,0.0
101118.14166666666,28.27661333333336,0.15233230499999997,-0.5848363233333334,1.9356408707642399,25.61976125,76.441056,0.0
101132.92666666668,28.27685250000002,1.3068199341666666,-0.54357146775,2.1832376990599656,27.288086000000003,64.53060441666666,0.0
101015.33916666667,28.277090000000026,1.1190160161666667,-2.136133825,2.7039457416111006,25.84240733333333,73.900828,0.0
101066.25541666667,28.277328333333358,0.6955464791666667,-0.41383870116666666,1.7204902883597282,27.596466083333336,63.52908933333333,0.0
100915.3275,28.27756000000002,1.6233215391666667,-2.6197853083333333,3.1760959327145284,26.513265,75.4822535,0.0
101043.4375,28.277801666666686,1.0624326075000001,-0.15632119983333337,2.2855035519015217,27.702850416666667,69.71442766666667,0.0
101058.22958333332,28.278034166666686,1.0131352745,-2.7206865916666665,3.2637725237203683,26.506367916666665,76.84235566666668,0.0
101083.01000000001,28.278271666666683,0.16636912916666666,0.3922971108333333,2.2567163170198348,28.383473666666664,66.78100133333334,0.042915345
101050.75416666667,28.278510000000036,1.1450284416666667,-1.5140355533333334,2.302418308687518,26.531178916666665,82.24680008333333,0.19979476799999998
101115.19208333333,28.278743333333356,0.9295425416666667,-0.09428025450000001,2.4467613457032558,28.23197441666667,70.22770458333333,0.08296966546
101091.57916666666,28.278986666666686,0.9033101500000001,-1.5247637416666666,2.2482114333509493,26.29141241666667,83.410053,0.0
101206.5575,28.279220000000027,1.0222295033333333,0.6329116779166667,2.578209322215056,27.67896525,68.79857241666666,0.0014305115
101170.40625,28.279451666666684,0.8188082325,-2.2491709416666668,2.8130068090801497,26.178253166666668,82.13898291666666,0.0
101153.85416666667,28.279697500000022,0.5647443166666667,0.6821467083333334,2.6681830984012156,27.451802583333333,64.15694725,0.0
101182.73416666668,28.27992833333336,0.3962402378333334,-0.25236129583333333,1.9272159888076672,25.554717999999998,83.06641425,0.0
101166.11958333333,28.280164166666694,-0.6829668575,-0.22885513300000002,2.278329997778617,28.108957916666668,53.491692666666665,0.0
101148.875,28.280402500000033,1.5829365975,-0.6453526741666666,2.4463075953642055,26.166666666666668,72.50869725,0.0
101193.0625,28.28064083333336,-0.39342498833333334,0.045040124999999986,2.725035128831889,27.19551583333333,50.1418185,0.0
101111.77041666668,28.280880000000025,0.48690793416666667,-1.614683796666667,2.5368680870500846,25.654754666666665,62.70379,0.0
101059.08958333333,28.281110000000027,0.04238126533333338,-0.6585057541666667,2.7911005872020183,28.32261133333333,46.83774016666666,0.0
101065.98541666666,28.281351666666684,0.39282354999999997,-1.1016464258333334,2.1564112098300363,26.273386583333334,68.67230258333333,0.0
101055.72375,28.281590000000026,-0.5958747666666666,0.244862876,3.1543757811885613,28.301289999999998,48.68225533333333,0.0
100986.60916666668,28.281825833333354,0.7362543675,-1.3021138458333332,2.5234439552284753,25.76616425,77.32416500000001,0.0
100959.53125,28.28206083333335,-0.49991099499999997,0.1011047255,3.223383212072368,27.973836083333335,52.010355583333336,0.0
100945.40625,28.282294166666684,0.2852439841666667,0.4371426845,1.5843141514695953,25.14287308333333,80.570657,0.0
100945.83875,28.28253833333336,0.9170557783333333,-0.07244745825,2.0608854145201527,26.940989166666668,66.59095875,0.0
100904.65625,28.2827691666667,1.2509574816666666,-1.5624084391666668,2.4254244683997728,25.041921083333335,83.15149058333334,0.0
100915.71333333333,28.283002500000027,1.59206262,-0.7194506450000001,2.1004043112524244,27.333607999999998,66.97429533333333,0.0
100851.69791666667,28.283249166666682,0.6238238011666667,-1.7832170975,2.3134674109075912,26.108622333333333,76.74508691666666,0.0
100874.21333333333,28.283480000000026,0.4452984941666666,1.47011185,2.8716950362509333,28.05050675,64.69670741666667,0.0
100930.72375,28.28371916666669,0.5332654474999999,0.6587015733333333,1.7738932711212358,26.581451333333334,80.2905675,0.00524520876
100993.45833333333,28.283956666666693,0.9019050858333334,0.24958420083333333,2.2645591142475046,28.093038000000004,70.43527683333333,0.00905990576
100860.33333333333,28.28419083333336,1.4740829533333333,-1.3652877749999999,2.2160790117374085,26.892395083333337,79.41556116666666,0.0
100859.40708333334,28.28443000000003,0.8231468416666666,1.7907676683333333,2.9710024064266825,28.284474833333334,71.096633,0.06103515599999999
100913.08791666666,28.284663333333366,0.9512710538333334,-0.21096039791666665,1.8400349936750102,26.52596025,82.745729,0.07629394506
100962.21875,28.284899166666694,0.20977020833333335,1.2156511841666666,2.92819865564854,27.84540816666667,68.01042891666667,0.0009536743
101017.76083333332,28.285140000000027,0.6690381408333334,0.3603566466666666,1.5519754895244802,25.980112666666667,85.98691166666667,0.0267028812
100969.52124999999,28.285375000000027,1.0205395916666666,-0.5792821266666667,2.187821571862122,27.115275083333334,70.98463333333333,0.00190734862
100905.42708333333,28.28561333333336,0.7476870241666668,-0.04464213083333334,1.4629021614028728,26.100311166666668,76.55691558333334,0.0
100983.67749999999,28.28584750000002,-0.08607481666666665,1.2340278741666666,2.3916853093069816,27.35178625,65.06526316666667,0.0
101044.26000000001,28.286089166666674,0.8890787662499999,-0.2889506108333333,1.9831262553636229,26.078531916666666,79.24662049999999,0.0
100976.21833333334,28.28632166666668,0.8675753308333333,-1.3091608716666665,2.791736531639439,27.437215166666665,64.4616145,0.0
100848.2075,28.286558333333357,1.2825800616666667,-1.5090891416666665,2.272033641385543,25.7570905,76.25060241666667,0.0
100839.76041666667,28.286798333333355,0.8020210083333333,1.5924924249999999,2.5192898500414818,27.38078833333333,68.77571816666666,0.0
100799.61416666668,28.287028333333367,0.3788324966666667,0.19748050716666665,1.4664621984347221,26.027608333333333,77.47221783333333,0.0
100862.30249999999,28.287273333333356,1.5046984099999998,0.18638229113333335,1.8860719626839113,28.007069916666666,64.19475541666667,0.0
100882.78166666666,28.28750666666669,1.02315393625,-0.93872197125,1.9824230956454276,26.8253785,74.18624983333333,0.009536743299999999
100864.79166666667,28.287740833333356,0.6244583183333333,0.7939669341666667,2.178627583894813,28.124582833333335,64.44791775,0.0
100941.49041666667,28.28798083333335,1.0983454449999999,-0.15874862166666664,1.7733738778285957,26.600270666666663,80.123597,0.03910064656000001
100890.85916666668,28.288215833333354,1.2578506691666667,-0.99738694,2.8285752032369462,28.24395758333333,66.84345275,0.0009536743
100894.77083333333,28.288458333333363,1.6362062958333334,-0.20667521183333334,1.7148687085657608,26.651967416666665,83.75266175,0.1120567343
100944.49458333333,28.288690833333362,1.0745608016666666,0.20057931583333335,2.02211489972025,27.644063333333335,77.02045625,0.944614415
100930.79666666668,28.2889216666667,1.5588264374999998,-0.7169074945833334,1.9072767938616781,26.684478666666667,83.677962,0.06818771356
101026.9425,28.289165833333357,1.4462890691666666,-0.5235315991666667,2.293548786315356,27.630096416666664,74.37382491666666,0.1034736623
101040.05291666667,28.289400000000025,1.2461242716666667,-0.7915878238333334,1.7365738985934842,26.32866425,78.52069741666666,0.0
101044.93208333333,28.289636666666684,1.5575383521666666,-0.8739814733333334,2.377527478523982,27.957489,65.9509,0.0
100993.87041666667,28.289871666666688,1.0829353335833334,-1.6030921891666667,2.166034042705026,26.804616416666665,76.23352766666666,0.0
101011.6925,28.290115000000014,1.287336945,0.8600705525,2.273533773756023,28.624074250000003,68.09896133333334,0.0
100888.47833333333,28.29034833333334,0.30052058083333333,-1.6503359499999999,2.32704714906095,26.764475416666667,77.83941166666666,0.0
100995.755,28.29058333333335,-0.05189004500000002,2.2136993466666666,3.4642666199013736,28.89163225,55.87909158333333,0.0
100994.62583333334,28.290824166666685,0.476125089,0.4410934541666667,2.0941031242094987,26.623809583333337,81.24984500000001,0.0
101155.02166666667,28.29105666666669,1.5967496483333334,0.9678293841666666,2.2544355669716505,27.694447583333332,71.39698941666667,0.0357627866
101127.14,28.291292500000022,0.9968592285,-0.9578946416666668,1.997312349628069,26.44830325,80.94274374999999,0.00190734862
101150.77,28.291534166666683,1.6624692346666665,0.37980906891666666,2.0036699954066437,27.42382825,71.883744,0.00047683716
101081.24958333334,28.291763333333364,1.4230817066666666,-1.1786015875,2.257607570074424,26.22675575,80.80796275,0.0
101049.11416666668,28.29201000000002,1.4600397616666665,-1.032651265,2.2909414400447505,27.490885416666668,67.51985075,0.0
100940.4225,28.29224083333335,1.3772519154166665,-2.920026116666667,3.4936916553402013,26.32941691666667,74.20390541666667,0.0
100982.62458333334,28.29247750000003,1.2900518038333333,0.9126675938333334,2.657872292229463,27.776051833333337,66.88536725,0.0
101024.645,28.292716666666692,0.95920055075,-0.49791844,2.0124725832881354,26.596750999999998,82.20079616666666,0.0
101121.57250000001,28.292951666666696,1.2174911633333334,0.836406715,2.2461603534217347,27.56616216666667,71.53322925,0.00476837156
101042.50541666667,28.29318666666669,1.189484908,-1.8312759341666667,2.767224134778761,26.299570666666668,81.49643716666667,0.0033378601199999997
101025.23875,28.293425833333355,1.5535087391666664,-0.45142618875,2.3699301448850245,27.490468250000003,73.49041683333333,0.0
101003.86458333333,28.293661666666694,1.3882510004166668,-1.5488065158333333,2.4092861052669163,26.340138666666665,80.77965058333334,0.01049041746
101143.63416666666,28.293900000000022,1.3832016000000003,-1.3171691883333334,2.653977979552935,27.83462516666667,70.14082016666667,0.00858306862
101145.91625000001,28.294132500000018,1.8444468180833333,-2.4584223499999998,3.310296264352686,26.54957075,78.68034583333333,0.0
101227.42166666668,28.29437583333336,1.7989247725000002,-1.3879229166666667,2.8006413218785866,27.581736250000002,69.03880308333333,0.0
101176.37958333333,28.294609166666678,1.6654167325,-3.046236675,3.639308404027032,26.409352666666667,72.36513875,0.0
101217.99416666666,28.294846666666686,1.7904230700000001,-1.606501275,2.700554684763881,28.487670833333336,59.47315991666667,0.0
101113.19333333334,28.295084166666687,2.05790455,-3.200572975,3.936778342535827,26.598236,69.59754825,0.0
101192.21291666666,28.295316666666693,2.2334480416666667,-0.6991437239166668,2.679641652064872,28.15452075,64.5384875,0.0
101143.21833333334,28.295560000000023,1.4096336283333333,-3.0908266666666666,3.644735165372327,26.66865025,73.850445,0.0
101208.63583333332,28.295790000000014,1.9748573083333334,-0.910443625,2.3677130104684188,28.57845066666667,63.847675833333334,0.0
101175.30166666668,28.296025000000025,1.6409962941666667,-2.1736539,2.8973146453867593,27.056406749999997,75.16000333333334,0.0
101216.29625,28.296271666666687,2.1650937498333334,-1.3677978499999999,2.91660565722281,28.614135666666666,64.06943083333333,0.0
101083.70291666668,28.296500000000012,1.6741854425,-1.8837420333333332,2.6651034287920505,26.832224583333332,79.59012816666667,0.0
101035.02124999999,28.296742500000033,1.8978296920833333,-1.2865905775,2.852766556479505,28.186421749999997,69.40619983333333,0.0
100954.82250000001,28.29697833333336,1.7296206389166666,-1.9879849833333332,2.857166197247297,26.82719941666667,81.18411583333334,0.0
101010.74458333333,28.29721333333336,2.095549255,-2.0336545249999998,3.2758927788675005,28.255320166666667,70.99482475,0.0
100995.46833333334,28.297452500000023,1.6410929408333335,-2.2710609416666667,2.9485742319465533,27.331126,80.6125975,0.0
101013.375,28.297683333333357,1.3557917295,0.8408025075,2.0899660468919397,28.757558083333333,72.59593008333333,0.00143051146
101003.15541666666,28.29792416666669,0.15850956000000002,0.29152298,1.6516177771619762,27.06071975,82.43480699999999,0.0
101099.78125,28.29816000000002,0.47653579166666665,3.0996157416666663,3.7051379826789983,28.803894166666666,73.02815558333333,0.0
101022.97958333332,28.298399166666687,1.3078422375,-0.45334625416666663,1.8737567438270697,27.25707,82.92644733333333,0.11682510432
100984.90000000001,28.298634166666687,1.4083506608333334,-0.039079036250000004,2.2758297044163416,28.592417416666667,74.155022,0.1158714271
100931.69750000001,28.29887000000001,1.6801757641666668,-2.087772354166667,2.8933133149856913,26.96784458333333,81.43544874999999,0.0
101016.25624999999,28.299110000000038,2.1070937991666665,-0.6695467665,2.234907612558317,28.038899583333333,71.72658558333333,0.0042915344
100958.82791666668,28.299343333333358,2.2666905783333333,-2.991137175,3.844044617772486,26.59911108333333,76.23831933333334,0.0
101100.25458333333,28.299585833333353,2.0648218591666665,-1.20668665,2.692013010211616,27.771311666666666,69.40366233333333,0.0
101068.23416666668,28.29982000000003,1.7563921516666667,-2.6783549,3.3215248202822956,26.693715416666667,77.40758208333334,0.0
101236.4575,28.30004833333335,1.8650487303333334,-0.5814819408333333,2.3902592337867063,28.338979,70.96838575,0.01192092896
101186.69333333334,28.30029583333336,1.6996739896666666,-2.0987548833333336,2.825415602003078,26.58800241666667,79.17225758333333,0.0
101274.35458333332,28.30052833333336,1.5909360233333334,-0.3959719391666667,2.3131011120594818,27.95738725,69.93486416666666,0.0
101208.54125000001,28.300762500000022,1.4958432707033333,-1.78643545,2.556277809185789,26.802948083333334,77.88911991666667,0.0
101255.9225,28.301002500000035,1.4361025408333334,0.5790926661666667,2.1844463157721354,28.222635999999998,66.86231908333333,0.0
101178.70874999999,28.301239166666686,1.0495897976416666,-1.5371449791666667,2.326866569326359,26.505605,77.936934,0.0
101215.89083333332,28.30147916666669,1.3717384424999999,1.3377965258333333,2.3890998356698785,28.539642333333333,67.26198125,0.0
101273.27083333333,28.30171000000003,1.17112224,-1.0004691983333334,2.1509577890112457,27.044504916666668,77.48367283333333,0.0352859498
101317.93666666666,28.301950000000023,1.6026446058333335,-1.0978838549999999,2.628021729149874,28.3554585,65.60682933333334,0.023365021019999998
101188.01083333332,28.30218750000002,1.4427121608333333,-2.3646736333333336,3.104039635756701,26.97834275,73.592049,0.0
101215.17166666668,28.302420833333354,2.2499529580833335,-1.6560897916666668,3.25821464502172,28.786794,59.88544266666667,0.0
101126.26541666668,28.302659166666686,1.87124126,-1.8889618083333335,2.826881804120161,26.976511666666667,76.01604441666667,0.0
101233.15708333334,28.302894166666686,2.0768839375,-1.174439735,2.7666610752518324,28.491688999999997,67.39975691666666,0.008583068999999999
101198.96333333333,28.30313750000003,1.942680365,-2.4261436499999998,3.375578980165491,27.25961291666667,77.194688,0.0
101173.42208333332,28.3033691666667,2.1063881039166668,-2.960454308333333,4.104055213563917,29.37582408333333,57.191568749999995,0.0
100995.72291666667,28.30360250000003,2.0498313858333335,-3.7105547583333336,4.365723022105617,28.089507916666665,55.93671858333334,0.0
101036.71791666666,28.303849166666684,2.2853864016666665,-1.262701673,3.012134529205111,29.10628266666667,51.78130841666667,0.0
100973.04125000001,28.304080000000027,1.6688563091666666,-2.436506908333333,3.09880414940411,26.767608666666664,68.38098733333334,0.0
101102.31333333334,28.304312500000023,1.8994280510833335,-0.99044926,2.5425976347140993,28.428100416666666,55.091347750000004,0.0
101096.16125,28.30455416666669,1.7014198198333332,-1.794270825,2.829139694640883,26.239817333333335,72.39423441666666,0.0
101197.14,28.30478666666669,1.8863449139999997,-1.7469139166666665,2.9112783428426106,28.11020908333333,58.767539416666665,0.0
101107.505,28.305030000000027,1.7933565670833334,-2.67697905,3.433202994041531,26.500844416666666,72.87274958333333,0.0
101240.85875,28.305263333333354,2.1656608451,-2.2863922166666666,3.619910251681075,28.572998083333335,58.299808000000006,0.0
101131.98375,28.30549833333335,1.7288691316666667,-3.0371996666666665,3.6616991371391268,26.75277708333333,73.73366891666667,0.0
101115.36875000001,28.30574000000003,1.9203974316666665,-2.1720415833333333,3.576591360072449,29.106882499999998,56.681831499999994,0.0
101080.0625,28.305973333333366,1.6167945666666668,-2.891428625,3.5318987239933253,26.712432833333335,74.554012,0.0
101080.36499999999,28.30621333333336,2.2631390928416666,-2.4725443416666666,3.8056886278409565,28.6888735,59.66853033333334,0.0
100964.8125,28.306445833333356,1.9148775941666667,-3.309936525,3.9494477647309973,26.8083395,71.63765633333334,0.0
101041.05291666667,28.306688333333344,2.4098192824166667,-2.0292600083333334,3.557814445025352,28.85984283333333,59.9365355,0.0
101080.69333333334,28.306919166666685,1.8925844666666667,-2.0949261916666666,2.943792863855006,27.001922750000002,75.6394635,0.0
101220.04166666667,28.307155000000026,1.6038958072499998,-0.2733116139166667,2.1680010243418493,29.02318325,62.12689225,0.0
101184.16125,28.307398333333357,1.7980715383333334,-2.3497416166666665,3.156059264578792,27.767161083333335,71.70550666666666,0.0
101117.89083333332,28.30762833333337,2.4826405908333333,-1.5931612700000002,3.313337206814223,28.962971999999997,64.11324041666667,0.43058395
100997.69208333333,28.307871666666696,1.9249331099999998,-3.4877217750000002,4.176094522329831,27.553700833333334,75.52425491666666,0.0
100945.64083333332,28.308106666666692,2.465164161666667,-2.1727345833333334,3.5676149666600563,29.1001485,65.98701158333334,0.0
100789.20791666668,28.308340833333357,1.7413253791666667,-2.8932177083333332,3.5707508440421356,27.7315775,77.833341,0.0
100897.52625,28.30858083333335,2.0112711566666666,-0.4814987199833334,2.5173472937597547,29.09418725,69.85593575,0.0
100905.71791666666,28.308813333333358,1.0005302558333333,-0.38846841005275,1.752323523712028,27.693450833333333,78.6630505,0.0
101073.3075,28.309050000000013,1.4266649858333331,1.1461575908333332,2.3123633933152443,29.119517000000002,71.89113816666666,0.7095336918199999
101073.87958333333,28.309290833333346,1.6086349566666664,-1.6383679558333333,2.464362093743397,27.721160833333332,79.98968058333334,0.012874603299999999
101026.89624999999,28.309521666666686,1.7840016466666668,-1.0327898833333333,2.8686622203357945,28.950032500000002,70.3988825,0.00047683716
100924.99541666667,28.309765833333355,2.164657588333333,-2.3772977166666664,3.4117515082405627,27.24338775,79.21470775,0.0
100942.1925,28.310000000000027,2.02983476475,-0.7348581933333334,2.604135241722911,28.40511066666667,69.73152308333333,0.0
100785.505,28.310235000000024,2.2936006916666667,-2.8723042666666667,4.0386864342692546,27.110117583333334,77.97742091666667,0.00524520876
100818.92666666668,28.31047166666669,2.5951372999999998,-2.4665374833333336,3.940985161637816,28.70921816666667,68.808298,0.0014305115
100759.69750000001,28.31071083333335,2.2500114333333334,-3.107631666666667,4.038178369193588,27.27310175,75.05080725,0.0
100840.59916666667,28.310948333333343,2.48862585475,-2.912643425,4.110845091275986,28.776825000000002,66.60279291666667,0.00619888296
100792.67708333333,28.311180000000018,2.585010516666667,-3.6323318416666663,4.533690990370206,27.187713666666667,76.543894,0.0023841858
100851.87,28.311420000000027,2.6741193358333333,-3.419699325,4.490792313712731,29.036173416666667,65.80435766666666,0.0319480898
100771.54625,28.311656666666693,2.968350725,-3.6076291499999997,4.710101863748751,27.298960249999997,77.20536341666667,0.00667572028
100876.95874999999,28.311891666666693,2.7626940616666666,-2.6077486750000003,4.011373733074457,28.44503775,69.30804391666666,0.019073486299999998
100803.70874999999,28.312134166666684,2.4744694833333334,-2.5656280666666667,3.6429078842136087,26.50921633333333,76.90090216666667,0.013828277399999998
